p.value	estimate	method	df.df	taxonomy	index	qval
3.77553702443921e-05	1.12907050788295	Welch Two Sample t-test	3.75632301159388	Escherichia coli (strain K12)	30	0.00544774676663435
3.97789233424312e-05	1.60020120194624	Welch Two Sample t-test	3.91961863660719	Escherichia coli (strain K12)	31	0.00544774676663435
4.2102648106542e-05	1.30588261267391	Welch Two Sample t-test	3.77271423690633	Escherichia coli (strain K12)	32	0.00544774676663435
4.24017226669551e-05	1.43917065044402	Welch Two Sample t-test	3.9202926767056	Escherichia coli (strain K12)	33	0.00544774676663435
4.25094521553046e-05	1.31523728799931	Welch Two Sample t-test	3.71460429574492	Escherichia coli (strain K12)	34	0.00544774676663435
4.36858283000104e-05	1.23524187426482	Welch Two Sample t-test	3.76465956445707	Escherichia coli (strain K12)	35	0.00544774676663435
4.39742579171912e-05	1.35227249134066	Welch Two Sample t-test	3.90399213433161	Escherichia coli (strain K12)	36	0.00544774676663435
4.4783394608944e-05	1.10296983840238	Welch Two Sample t-test	3.98122093994585	Escherichia coli (strain K12)	37	0.00544774676663435
4.69401709246707e-05	0.919514954517313	Welch Two Sample t-test	3.84542398899046	Escherichia coli (strain K12)	38	0.00544774676663435
4.73637541234068e-05	1.11396344598488	Welch Two Sample t-test	3.91601309415041	Escherichia coli (strain K12)	39	0.00544774676663435
4.74890716405901e-05	1.38762584935223	Welch Two Sample t-test	3.9899161579847	Escherichia coli (strain K12)	40	0.00544774676663435
4.74998427000832e-05	1.03742192983462	Welch Two Sample t-test	3.54176497325246	Escherichia coli (strain K12)	41	0.00544774676663435
4.84283707314457e-05	-0.678496202701763	Welch Two Sample t-test	3.43182088684722	Homo sapiens	42	0.00544774676663435
4.90367794497618e-05	1.34744828240876	Welch Two Sample t-test	3.25367739903247	Escherichia coli (strain K12)	43	0.00544774676663435
4.95766797732114e-05	-0.581039748601027	Welch Two Sample t-test	3.87435181957374	Homo sapiens	44	0.00544774676663435
5.00652163280501e-05	-0.593413320647054	Welch Two Sample t-test	3.757568506942	Homo sapiens	45	0.00544774676663435
5.10878540976485e-05	-0.72985604097871	Welch Two Sample t-test	3.18564649972737	Homo sapiens	46	0.00544774676663435
5.21391001576937e-05	1.06491924740138	Welch Two Sample t-test	3.1744451800035	Escherichia coli (strain K12)	47	0.00544774676663435
5.22044010378217e-05	1.55332187179252	Welch Two Sample t-test	3.97290943097807	Escherichia coli (strain K12)	48	0.00544774676663435
5.52872053159346e-05	1.31243343321811	Welch Two Sample t-test	3.98285039150911	Escherichia coli (strain K12)	49	0.00552904614919596
5.7728188019977e-05	1.25563403856564	Welch Two Sample t-test	3.98616548556276	Escherichia coli (strain K12)	50	0.00552904614919596
5.79076837289895e-05	-0.771042861411019	Welch Two Sample t-test	3.98459938919397	Homo sapiens	51	0.00552904614919596
5.79219490405715e-05	1.26038371488998	Welch Two Sample t-test	2.97050603496368	Escherichia coli (strain K12)	52	0.00552904614919596
5.90898210557368e-05	-0.980320089539487	Welch Two Sample t-test	3.70468144942214	Homo sapiens	53	0.00552904614919596
5.96064068789343e-05	1.20068145874319	Welch Two Sample t-test	3.58291801234775	Escherichia coli (strain K12)	54	0.00552904614919596
6.31151647299402e-05	1.41464266224173	Welch Two Sample t-test	3.97990802348219	Escherichia coli (strain K12)	55	0.00557633991287534
6.37931532529033e-05	1.23308137927906	Welch Two Sample t-test	3.9107024401855	Escherichia coli (strain K12)	56	0.00557633991287534
6.5851146238655e-05	0.995607994479887	Welch Two Sample t-test	3.9372663854144	Escherichia coli (strain K12)	57	0.00557633991287534
6.66072838585419e-05	-0.76864717686259	Welch Two Sample t-test	3.95435053030645	Homo sapiens	58	0.00557633991287534
6.66446717207877e-05	1.16768468355229	Welch Two Sample t-test	3.99245609133901	Escherichia coli (strain K12)	59	0.00557633991287534
6.80805415683269e-05	1.2467509318061	Welch Two Sample t-test	3.92670248362176	Escherichia coli (strain K12)	60	0.00557633991287534
6.84933455655519e-05	1.37090094428754	Welch Two Sample t-test	3.93407060133808	Escherichia coli (strain K12)	61	0.00557633991287534
6.90223746452927e-05	1.30982467314289	Welch Two Sample t-test	3.71433520168564	Escherichia coli (strain K12)	62	0.00557633991287534
7.11425073006073e-05	1.50522744886368	Welch Two Sample t-test	3.97385395233252	Escherichia coli (strain K12)	63	0.00564321868741127
7.21034130553646e-05	1.32706329232253	Welch Two Sample t-test	3.33313496062712	Escherichia coli (strain K12)	64	0.00564321868741127
7.4650368898551e-05	1.14651910040249	Welch Two Sample t-test	3.76676874010744	Escherichia coli (strain K12)	65	0.00575267227404372
7.59926172609388e-05	1.34111562138191	Welch Two Sample t-test	3.55300947474519	Escherichia coli (strain K12)	66	0.00576737908878852
7.77040958259576e-05	1.66231064787515	Welch Two Sample t-test	3.82600807762513	Escherichia coli (strain K12)	67	0.0057769259082271
7.84250273027436e-05	1.39704550863393	Welch Two Sample t-test	3.78508829483741	Escherichia coli (strain K12)	68	0.0057769259082271
8.31177273660161e-05	1.67683515765037	Welch Two Sample t-test	3.54447441724209	Escherichia coli (strain K12)	69	0.00582899475749925
8.4441743753623e-05	1.97657860424699	Welch Two Sample t-test	3.94525432463945	Escherichia coli (strain K12)	70	0.00582899475749925
8.45300206678263e-05	1.12506985181852	Welch Two Sample t-test	3.9074148075533	Escherichia coli (strain K12)	71	0.00582899475749925
8.57716303544904e-05	0.943851477608163	Welch Two Sample t-test	3.68804818576363	Escherichia coli (strain K12)	72	0.00582899475749925
8.60475148099109e-05	-0.547196995070848	Welch Two Sample t-test	3.48379184001143	Homo sapiens	73	0.00582899475749925
8.75986272835694e-05	1.15268016531469	Welch Two Sample t-test	3.80101195666144	Escherichia coli (strain K12)	74	0.00582899475749925
8.81285422306639e-05	1.12821844682861	Welch Two Sample t-test	3.57949570970051	Escherichia coli (strain K12)	75	0.00582899475749925
8.91942790115162e-05	1.62701504451911	Welch Two Sample t-test	3.45753244987886	Escherichia coli (strain K12)	76	0.00582899475749925
9.1660330092566e-05	1.1597993538183	Welch Two Sample t-test	3.22119169172822	Escherichia coli (strain K12)	77	0.00582899475749925
9.32653593068229e-05	1.81984054634262	Welch Two Sample t-test	3.27247531170619	Escherichia coli (strain K12)	78	0.00582899475749925
9.47266753860754e-05	1.03840372906167	Welch Two Sample t-test	3.75180277365614	Escherichia coli (strain K12)	79	0.00582899475749925
9.71417337605832e-05	0.888577641987992	Welch Two Sample t-test	2.6107919655897	Escherichia coli (strain K12)	80	0.00582899475749925
9.81153960125984e-05	-0.706794745667447	Welch Two Sample t-test	3.95550116880803	Homo sapiens	81	0.00582899475749925
9.93984262273852e-05	1.44561077544679	Welch Two Sample t-test	3.34366235523996	Escherichia coli (strain K12)	82	0.00582899475749925
9.98162813568699e-05	1.16932886467849	Welch Two Sample t-test	3.98874283472234	Escherichia coli (strain K12)	83	0.00582899475749925
0.000100074354966305	1.35875610250443	Welch Two Sample t-test	3.85454518222671	Escherichia coli (strain K12)	84	0.00582899475749925
0.000104431082284947	-0.897643058067519	Welch Two Sample t-test	3.99799376381588	Homo sapiens	85	0.00582899475749925
0.000104864337199494	1.24251419701545	Welch Two Sample t-test	3.74650432445197	Escherichia coli (strain K12)	86	0.00582899475749925
0.000105044344308355	1.06603099688132	Welch Two Sample t-test	3.83796339659392	Escherichia coli (strain K12)	87	0.00582899475749925
0.000107890056203792	1.13852801671581	Welch Two Sample t-test	3.97325467822506	Escherichia coli (strain K12)	88	0.00582899475749925
0.00010801041167278	1.26626281566411	Welch Two Sample t-test	2.11061215035571	Escherichia coli (strain K12)	89	0.00582899475749925
0.000108255649791445	-0.703632786815947	Welch Two Sample t-test	3.96036743513694	Homo sapiens	90	0.00582899475749925
0.000108374542446915	1.14113972074668	Welch Two Sample t-test	2.82536008604032	Escherichia coli (strain K12)	91	0.00582899475749925
0.000109266924652269	-0.565199724868547	Welch Two Sample t-test	3.91253622031856	Homo sapiens	92	0.00582899475749925
0.000110649411129085	-0.580093361406147	Welch Two Sample t-test	3.05718972336044	Homo sapiens	93	0.00582899475749925
0.000110937745178594	0.971362475778356	Welch Two Sample t-test	3.5691311473575	Escherichia coli (strain K12)	94	0.00582899475749925
0.000111523686408188	1.18805299296976	Welch Two Sample t-test	3.65777579953359	Escherichia coli (strain K12)	95	0.00582899475749925
0.000113276207036254	-0.816411934457776	Welch Two Sample t-test	3.80738409134361	Homo sapiens	96	0.00582899475749925
0.000113874286494101	1.39354994007406	Welch Two Sample t-test	3.67822520096525	Escherichia coli (strain K12)	97	0.00582899475749925
0.000114043019811325	1.33744195914338	Welch Two Sample t-test	3.83920176614798	Escherichia coli (strain K12)	98	0.00582899475749925
0.000115289567216521	0.866384114065447	Welch Two Sample t-test	3.8182655349654	Escherichia coli (strain K12)	99	0.00583318628472277
0.000117968114676756	1.40694566044076	Welch Two Sample t-test	3.29694785083916	Escherichia coli (strain K12)	100	0.00590902286415871
0.000123583679641265	1.25622852280063	Welch Two Sample t-test	3.37855364808215	Escherichia coli (strain K12)	101	0.00609264529389643
0.000124066644036222	1.20590375477935	Welch Two Sample t-test	3.9611966394338	Escherichia coli (strain K12)	102	0.00609264529389643
0.000126763073787868	1.1716989259801	Welch Two Sample t-test	3.9773401901508	Escherichia coli (strain K12)	103	0.00615709042471404
0.000127837373561641	0.988836996010538	Welch Two Sample t-test	3.93824880965182	Escherichia coli (strain K12)	104	0.00615709042471404
0.000135871937018377	1.59968252677733	Welch Two Sample t-test	3.67954400998166	Escherichia coli (strain K12)	105	0.00647991337187544
0.00013880339097266	1.91320327262532	Welch Two Sample t-test	2.88672565333454	Escherichia coli (strain K12)	106	0.00647991337187544
0.000140423518664412	1.06406755908497	Welch Two Sample t-test	3.79876108517796	Escherichia coli (strain K12)	107	0.00647991337187544
0.000141082529014575	-0.793622526112363	Welch Two Sample t-test	2.93344677833941	Homo sapiens	108	0.00647991337187544
0.000142640642780573	1.27640951821143	Welch Two Sample t-test	3.98585807855691	Escherichia coli (strain K12)	109	0.00647991337187544
0.000143290113909619	1.23565020911082	Welch Two Sample t-test	3.93380035868959	Escherichia coli (strain K12)	110	0.00647991337187544
0.000143595604767054	-0.918123902168301	Welch Two Sample t-test	3.35717313407718	Homo sapiens	111	0.00647991337187544
0.00014611386287623	-0.699979832867957	Welch Two Sample t-test	3.46929599106414	Homo sapiens	112	0.00653468159952711
0.000149178551325322	-0.831956157226186	Welch Two Sample t-test	3.82554756077315	Homo sapiens	113	0.00661270233264193
0.000151520719342136	1.36990201303738	Welch Two Sample t-test	3.91615918468968	Escherichia coli (strain K12)	114	0.00665760774723473
0.000154000337063596	1.36073868474815	Welch Two Sample t-test	3.6152690806789	Escherichia coli (strain K12)	115	0.00670771902914393
0.000160589344863731	1.70171857721902	Welch Two Sample t-test	3.82705533547801	Escherichia coli (strain K12)	116	0.00693441403812438
0.000164132000428884	1.05395577987877	Welch Two Sample t-test	2.66807137322307	Escherichia coli (strain K12)	117	0.00697335062878074
0.000165764154735179	1.35959680336793	Welch Two Sample t-test	3.26772929440942	Escherichia coli (strain K12)	118	0.00697335062878074
0.000166871194628908	1.37723011495989	Welch Two Sample t-test	2.76992817428611	Escherichia coli (strain K12)	119	0.00697335062878074
0.000167059707617027	1.25048291441372	Welch Two Sample t-test	3.80316656829262	Escherichia coli (strain K12)	120	0.00697335062878074
0.000172590244647729	-0.676266281753196	Welch Two Sample t-test	3.81611012240844	Homo sapiens	121	0.00714466558215268
0.000175542151325842	1.22752646415349	Welch Two Sample t-test	3.98687862298234	Escherichia coli (strain K12)	122	0.00720730029500936
0.0001770293598296	1.17642294047687	Welch Two Sample t-test	3.9988004464086	Escherichia coli (strain K12)	123	0.00720926880802005
0.000179322597469831	-1.45927284345878	Welch Two Sample t-test	3.86984139900513	Homo sapiens	124	0.00724376524779342
0.000185415454937106	1.571473568584	Welch Two Sample t-test	3.90014561572125	Escherichia coli (strain K12)	125	0.00742996811023971
0.000189623390115713	-1.10433419826765	Welch Two Sample t-test	3.99259129053392	Homo sapiens	126	0.00747181850616449
0.000189708088332092	1.17401387160569	Welch Two Sample t-test	2.97534615953452	Escherichia coli (strain K12)	127	0.00747181850616449
0.000190934870990029	0.852102988264347	Welch Two Sample t-test	3.96891851243613	Escherichia coli (strain K12)	128	0.00747181850616449
0.000194266600176807	-0.476391174491295	Welch Two Sample t-test	3.63116581909483	Homo sapiens	129	0.00754326666888082
0.000197682651451136	-0.448963550742466	Welch Two Sample t-test	3.83366095746353	Homo sapiens	130	0.00757053184061226
0.000197991549435058	1.54276957899845	Welch Two Sample t-test	3.49470064498444	Escherichia coli (strain K12)	131	0.00757053184061226
0.000203016041930169	-0.541517586257964	Welch Two Sample t-test	3.89272164452962	Homo sapiens	132	0.00761670873157204
0.00020363756319473	-0.636678143682608	Welch Two Sample t-test	3.68504089793785	Homo sapiens	133	0.00761670873157204
0.000203761024162638	1.24280277054016	Welch Two Sample t-test	2.83153601000363	Escherichia coli (strain K12)	134	0.00761670873157204
0.000206558305039493	-0.494452884639745	Welch Two Sample t-test	3.99169859752848	Homo sapiens	135	0.0076640781477246
0.000215287549454012	1.14152322012941	Welch Two Sample t-test	3.09607096995373	Escherichia coli (strain K12)	136	0.00789577771634081
0.000216022843029717	1.39206408553113	Welch Two Sample t-test	2.79654448470134	Escherichia coli (strain K12)	137	0.00789577771634081
0.000217903303761517	-0.341878447308967	Welch Two Sample t-test	3.99230697393645	Homo sapiens	138	0.00789577771634081
0.000222402348307219	-0.850232993049398	Welch Two Sample t-test	3.66101236236931	Homo sapiens	139	0.00789577771634081
0.000223042096856529	1.02156392336449	Welch Two Sample t-test	3.20412404071325	Escherichia coli (strain K12)	140	0.00789577771634081
0.000224116995866487	-0.905852444306335	Welch Two Sample t-test	3.49465317494482	Homo sapiens	141	0.00789577771634081
0.000226050483284513	0.985663271327763	Welch Two Sample t-test	3.97157774963081	Escherichia coli (strain K12)	142	0.00789577771634081
0.000229429368243499	1.71514670229314	Welch Two Sample t-test	3.22756580508137	Escherichia coli (strain K12)	143	0.00789577771634081
0.00022984447455215	-0.665634521193381	Welch Two Sample t-test	3.99996310440383	Homo sapiens	144	0.00789577771634081
0.000230582796168108	-0.68755436718179	Welch Two Sample t-test	3.0935705963224	Homo sapiens	145	0.00789577771634081
0.000232066170869907	-0.652201569144935	Welch Two Sample t-test	3.99530082525581	Homo sapiens	146	0.00789577771634081
0.000233209134314819	1.20618277199378	Welch Two Sample t-test	2.96688575027721	Escherichia coli (strain K12)	147	0.00789577771634081
0.00023516687245726	-0.725957161934914	Welch Two Sample t-test	3.02871425580237	Homo sapiens	148	0.00789577771634081
0.000235625834470521	-0.767005984045516	Welch Two Sample t-test	3.67396143739416	Homo sapiens	149	0.00789577771634081
0.000237433283698771	-1.04125096250158	Welch Two Sample t-test	3.74576146464545	Homo sapiens	150	0.00789577771634081
0.000238024043754734	1.38230978012408	Welch Two Sample t-test	3.6647877226801	Escherichia coli (strain K12)	151	0.00789577771634081
0.000242260367152527	1.20605778384598	Welch Two Sample t-test	2.79537189050833	Escherichia coli (strain K12)	152	0.00793343403616937
0.000242326893099204	-0.719745712037114	Welch Two Sample t-test	3.8563412185104	Homo sapiens	153	0.00793343403616937
0.000243967626688809	1.53332473799763	Welch Two Sample t-test	3.07220869883897	Escherichia coli (strain K12)	154	0.00793528468885873
0.000246270465970314	1.01482566163474	Welch Two Sample t-test	3.84412465642672	Escherichia coli (strain K12)	155	0.00795850815513099
0.000250035192626537	-0.708373318820832	Welch Two Sample t-test	3.84894740825791	Homo sapiens	156	0.00799879820379363
0.000250710983828229	1.09906438124578	Welch Two Sample t-test	3.88149811146415	Escherichia coli (strain K12)	157	0.00799879820379363
0.000262128367158504	1.25055132092946	Welch Two Sample t-test	3.41953883282283	Escherichia coli (strain K12)	158	0.00831013285504397
0.000265552298600354	1.98045995279592	Welch Two Sample t-test	3.50586962204433	Escherichia coli (strain K12)	159	0.00836573247603254
0.00027022413888653	1.14975150295895	Welch Two Sample t-test	3.59229603923692	Escherichia coli (strain K12)	160	0.00839161580960504
0.000272039040491723	1.88149048382821	Welch Two Sample t-test	3.70519466607633	Escherichia coli (strain K12)	161	0.00839161580960504
0.000273518397479338	1.32088053310402	Welch Two Sample t-test	2.83316514902107	Escherichia coli (strain K12)	162	0.00839161580960504
0.000274618696129631	-0.703951094794432	Welch Two Sample t-test	3.93136165967927	Homo sapiens	163	0.00839161580960504
0.000274750447749097	1.40050553436428	Welch Two Sample t-test	2.88133462643623	Escherichia coli (strain K12)	164	0.00839161580960504
0.000278590164736395	1.70512611455342	Welch Two Sample t-test	3.86657343763773	Escherichia coli (strain K12)	165	0.00845732203130062
0.000283930676480221	1.45639158772407	Welch Two Sample t-test	2.95833763142196	Escherichia coli (strain K12)	166	0.00848535707799022
0.000286393214180854	1.28888897615535	Welch Two Sample t-test	3.46360144606888	Escherichia coli (strain K12)	167	0.00848535707799022
0.000287007176315381	1.49168978528502	Welch Two Sample t-test	3.92511619435914	Escherichia coli (strain K12)	168	0.00848535707799022
0.000287151424096742	1.16572985051993	Welch Two Sample t-test	3.81919420082181	Escherichia coli (strain K12)	169	0.00848535707799022
0.000287983769865909	1.80926101794618	Welch Two Sample t-test	3.39179749385123	Escherichia coli (strain K12)	170	0.00848535707799022
0.00029257926220366	-0.758499294543084	Welch Two Sample t-test	3.36384676734645	Homo sapiens	171	0.00855742491983807
0.000295630932027896	-1.05610150146371	Welch Two Sample t-test	3.17615711042342	Homo sapiens	172	0.00855742491983807
0.000296466402968509	1.04773494100675	Welch Two Sample t-test	3.98825822455239	Escherichia coli (strain K12)	173	0.00855742491983807
0.000297263313246521	0.608655799135525	Welch Two Sample t-test	3.86094598608373	Escherichia coli (strain K12)	174	0.00855742491983807
0.000299837419947469	-0.837939693249128	Welch Two Sample t-test	3.95164494096254	Homo sapiens	175	0.00858220363723927
0.000303465004029333	1.17210273543539	Welch Two Sample t-test	3.99652554857293	Escherichia coli (strain K12)	176	0.00863668298399392
0.000308100782532606	1.07145038681461	Welch Two Sample t-test	2.67597275904897	Escherichia coli (strain K12)	177	0.00870969833801507
0.000309808038624278	1.21481406915202	Welch Two Sample t-test	3.20514021325135	Escherichia coli (strain K12)	178	0.00870969833801507
0.000311246955980175	-0.858594389123373	Welch Two Sample t-test	3.546731001895	Homo sapiens	179	0.00870969833801507
0.000317770378123969	1.30984872297004	Welch Two Sample t-test	3.12742133750548	Escherichia coli (strain K12)	180	0.00878251183041987
0.000319361461703906	1.56583852952607	Welch Two Sample t-test	3.35927203922224	Escherichia coli (strain K12)	181	0.00878251183041987
0.000322565958062347	-0.863248579434942	Welch Two Sample t-test	3.70897487520528	Homo sapiens	182	0.00878251183041987
0.000322975003171702	-0.638158464860565	Welch Two Sample t-test	3.52637963833931	Homo sapiens	183	0.00878251183041987
0.000324052106855104	-0.554513590679447	Welch Two Sample t-test	3.51259742662363	Homo sapiens	184	0.00878251183041987
0.000324369073393427	1.37994400085131	Welch Two Sample t-test	2.3123776548403	Escherichia coli (strain K12)	185	0.00878251183041987
0.000329881815355076	1.31180158133323	Welch Two Sample t-test	3.9922330223271	Escherichia coli (strain K12)	186	0.00884655755110817
0.000330266772221447	1.63625160459194	Welch Two Sample t-test	3.24401971311232	Escherichia coli (strain K12)	187	0.00884655755110817
0.000333415580385706	-0.368485267820836	Welch Two Sample t-test	3.89725053371581	Homo sapiens	188	0.00885968888388595
0.000335662005610293	1.64465280662925	Welch Two Sample t-test	3.81965313145623	Escherichia coli (strain K12)	189	0.00885968888388595
0.000338053497252995	-0.533437645538708	Welch Two Sample t-test	3.55884614518342	Homo sapiens	190	0.00885968888388595
0.000340627063392441	1.15300941409499	Welch Two Sample t-test	2.62103129969479	Escherichia coli (strain K12)	191	0.00885968888388595
0.000340959767840459	1.08139300207089	Welch Two Sample t-test	3.29909967909579	Escherichia coli (strain K12)	192	0.00885968888388595
0.000341369525771609	1.34065939527808	Welch Two Sample t-test	3.70683924884943	Escherichia coli (strain K12)	193	0.00885968888388595
0.000346968967634384	1.23339047720149	Welch Two Sample t-test	3.81142891506887	Escherichia coli (strain K12)	194	0.00891043713237366
0.000349452823453666	-0.525264448777801	Welch Two Sample t-test	2.41275659707097	Homo sapiens	195	0.00891043713237366
0.000349511958832356	-0.910930974645737	Welch Two Sample t-test	3.99999983629664	Homo sapiens	196	0.00891043713237366
0.000350604757237221	-0.688189705553861	Welch Two Sample t-test	3.54923799145331	Homo sapiens	197	0.00891043713237366
0.000352219315673784	1.10195749300315	Welch Two Sample t-test	3.11223586558923	Escherichia coli (strain K12)	198	0.00891043713237366
0.000356803045991515	-0.327202948457726	Welch Two Sample t-test	3.08776516457445	Homo sapiens	199	0.0089641784684491
0.000357922877558359	1.71357510283784	Welch Two Sample t-test	3.60119366169223	Escherichia coli (strain K12)	200	0.0089641784684491
0.000364481998516485	1.13409768304912	Welch Two Sample t-test	3.86441397752778	Escherichia coli (strain K12)	201	0.0090830364704929
0.000367173439747387	1.04679127423475	Welch Two Sample t-test	2.31924176361201	Escherichia coli (strain K12)	202	0.00910481069155773
0.000371868161790904	1.39059432747306	Welch Two Sample t-test	2.85159105646793	Escherichia coli (strain K12)	203	0.00910686983128772
0.000373216977697296	1.0579201372144	Welch Two Sample t-test	3.00473860813351	Escherichia coli (strain K12)	204	0.00910686983128772
0.000375171545815536	-0.513708905366222	Welch Two Sample t-test	3.90933519660517	Homo sapiens	205	0.00910686983128772
0.000376424698189553	-1.08793657625249	Welch Two Sample t-test	3.43685245312986	Homo sapiens	206	0.00910686983128772
0.000377670367083517	1.26660958682841	Welch Two Sample t-test	2.52017948277403	Escherichia coli (strain K12)	207	0.00910686983128772
0.000378165087823487	1.26671438369443	Welch Two Sample t-test	3.98250593515688	Escherichia coli (strain K12)	208	0.00910686983128772
0.000384812443085833	1.3053599696042	Welch Two Sample t-test	3.75846165166764	Escherichia coli (strain K12)	209	0.00921020001061124
0.000388633840001919	1.25528985864248	Welch Two Sample t-test	3.17686578519602	Escherichia coli (strain K12)	210	0.00921020001061124
0.000390895806107347	-0.448897232082715	Welch Two Sample t-test	3.96578127343118	Homo sapiens	211	0.00921020001061124
0.000391073526023787	1.15451547175155	Welch Two Sample t-test	3.90024260125993	Escherichia coli (strain K12)	212	0.00921020001061124
0.000391928018956276	1.27712888374745	Welch Two Sample t-test	3.33935626714053	Escherichia coli (strain K12)	213	0.00921020001061124
0.000393488281547376	1.38340401228731	Welch Two Sample t-test	3.65823073328746	Escherichia coli (strain K12)	214	0.00921020001061124
0.000395741101899471	1.34880727264098	Welch Two Sample t-test	3.79800888499515	Escherichia coli (strain K12)	215	0.00921984734611372
0.000401254106179353	-0.480376835103938	Welch Two Sample t-test	3.56509765799049	Homo sapiens	216	0.0092699048010135
0.000401783752437255	1.24530378466807	Welch Two Sample t-test	2.55739273677352	Escherichia coli (strain K12)	217	0.0092699048010135
0.000403441654346365	1.10146037477144	Welch Two Sample t-test	3.06957203361498	Escherichia coli (strain K12)	218	0.0092699048010135
0.000413689512512185	1.6381224723305	Welch Two Sample t-test	3.39640664469985	Escherichia coli (strain K12)	219	0.00945026433253156
0.000416177917689126	-0.522563374853836	Welch Two Sample t-test	3.92333701079412	Homo sapiens	220	0.00945026433253156
0.000416951171389394	1.33504999790764	Welch Two Sample t-test	3.99464412194254	Escherichia coli (strain K12)	221	0.00945026433253156
0.000420295525629038	1.3049873279781	Welch Two Sample t-test	3.75975958039777	Escherichia coli (strain K12)	222	0.00946388520924558
0.000421330884739821	-0.570723997399594	Welch Two Sample t-test	3.8301558315442	Homo sapiens	223	0.00946388520924558
0.000425933917720365	0.79933571110935	Welch Two Sample t-test	3.93786611998986	Escherichia coli (strain K12)	224	0.0094784947202332
0.00042852038093598	1.14635173660522	Welch Two Sample t-test	3.6851486999067	Escherichia coli (strain K12)	225	0.0094784947202332
0.000428869475389193	1.23182828210542	Welch Two Sample t-test	3.14117750140025	Escherichia coli (strain K12)	226	0.0094784947202332
0.000430010140198603	2.20890257731062	Welch Two Sample t-test	3.80375679099527	Escherichia coli (strain K12)	227	0.0094784947202332
0.000431442762270547	-0.59635867680254	Welch Two Sample t-test	3.96097894287674	Homo sapiens	228	0.0094784947202332
0.000435178594000784	1.44796543298853	Welch Two Sample t-test	2.37746432940889	Escherichia coli (strain K12)	229	0.00948353540417931
0.000435458802747303	1.61779000365582	Welch Two Sample t-test	3.99270796891149	Escherichia coli (strain K12)	230	0.00948353540417931
0.000443646662002128	1.1475839395924	Welch Two Sample t-test	3.54883690928931	Escherichia coli (strain K12)	231	0.00958633689889005
0.000445188151928809	1.53417265527946	Welch Two Sample t-test	3.84267046738948	Escherichia coli (strain K12)	232	0.00958633689889005
0.000448513548457044	1.3194306516274	Welch Two Sample t-test	2.75789129926852	Escherichia coli (strain K12)	233	0.00958633689889005
0.000448997069789116	-0.495024152414693	Welch Two Sample t-test	3.82348001572147	Homo sapiens	234	0.00958633689889005
0.000449748287330637	-0.596929854768095	Welch Two Sample t-test	3.94259350083008	Homo sapiens	235	0.00958633689889005
0.000455053537220252	0.947856807879259	Welch Two Sample t-test	2.72529355907669	Escherichia coli (strain K12)	236	0.00961947670472268
0.000456087905415363	1.05186392699752	Welch Two Sample t-test	3.84535479326518	Escherichia coli (strain K12)	237	0.00961947670472268
0.000457064375269315	1.34965535478628	Welch Two Sample t-test	2.75164580009863	Escherichia coli (strain K12)	238	0.00961947670472268
0.00046082942554124	-0.569740881404455	Welch Two Sample t-test	3.9989305015204	Homo sapiens	239	0.00965467939424637
0.000464285187651889	1.1311437175294	Welch Two Sample t-test	3.93953656414828	Escherichia coli (strain K12)	240	0.00965467939424637
0.000466653637644876	3.10947077821373	Welch Two Sample t-test	3.98981645285099	Escherichia coli (strain K12)	241	0.00965467939424637
0.000467081616624524	-0.656561834773342	Welch Two Sample t-test	3.59682243135924	Homo sapiens	242	0.00965467939424637
0.000468374344739842	1.75256721004717	Welch Two Sample t-test	3.2920200282492	Escherichia coli (strain K12)	243	0.00965467939424637
0.000473751733452994	1.50999529675777	Welch Two Sample t-test	3.0883105271296	Escherichia coli (strain K12)	244	0.00970246755312164
0.000480055912517231	1.21752623044405	Welch Two Sample t-test	2.88377669849745	Escherichia coli (strain K12)	245	0.00970246755312164
0.000480060538302846	-0.636487777944869	Welch Two Sample t-test	3.68311225228147	Homo sapiens	246	0.00970246755312164
0.000480110704271339	1.51243933739765	Welch Two Sample t-test	3.15024603644213	Escherichia coli (strain K12)	247	0.00970246755312164
0.000481556947901158	-1.09987787608933	Welch Two Sample t-test	3.76572934706759	Homo sapiens	248	0.00970246755312164
0.000482314717653681	1.30666216385888	Welch Two Sample t-test	2.41052576624142	Escherichia coli (strain K12)	249	0.00970246755312164
0.00048751175767014	-1.2169913467029	Welch Two Sample t-test	3.73739204181011	Homo sapiens	250	0.00976073407299105
0.00048910845524471	1.27893914938422	Welch Two Sample t-test	2.6136007717056	Escherichia coli (strain K12)	251	0.00976073407299105
0.000524411083025898	1.65770432025638	Welch Two Sample t-test	3.71259965635628	Escherichia coli (strain K12)	252	0.0103910047746239
0.000528878083335767	-0.684240671871193	Welch Two Sample t-test	3.8419730272877	Homo sapiens	253	0.0103910047746239
0.000532692033948078	-0.672606138032748	Welch Two Sample t-test	3.54637052556933	Homo sapiens	254	0.0103910047746239
0.000533454141349572	1.36345485262783	Welch Two Sample t-test	2.4825819124426	Escherichia coli (strain K12)	255	0.0103910047746239
0.000535476962169582	-0.765118618533122	Welch Two Sample t-test	3.336118061236	Homo sapiens	256	0.0103910047746239
0.000536698071580036	-0.645457734701295	Welch Two Sample t-test	3.89594016616786	Homo sapiens	257	0.0103910047746239
0.000538133441242057	1.06436152365502	Welch Two Sample t-test	3.85337145256314	Escherichia coli (strain K12)	258	0.0103910047746239
