protein	taxon	PD7511.GDTHP1.A_C2	PD7512.GDTHP1.A_C1	PD7513.GDTHP1.A_C2	PD7508.GDTHP1.A_C1	PD7509.GDTHP1.A_C2	PD7510.GDTHP1.A_C1
Q8TEM1	NA	15.7635280538818	16.4507712019965	16.4304826983163	16.7588267027828	16.6141640579972	16.6289686893637
Q9NR45	NA	15.8837182409114	15.5108063118399	15.8741067650862	15.6238436876046	15.6317606756351	15.6246164112973
Q09666	NA	16.1132182601048	16.0119653830897	15.7460303098108	15.6966188740102	15.4261000253733	16.4082013140001
P04406	NA	18.9014747018783	19.0729725797924	18.8560291350815	19.5215813237054	19.0739764800052	18.9717293450646
O95881	NA	14.9901171726979	14.7449961274833	14.9743997152776	15.1541877517902	15.5203272694571	15.530128529356
P50991	NA	18.0808891389102	18.4322276585895	18.2550105829784	17.6565183594005	17.8960833782952	18.023470846463
P23284	NA	18.0278183411601	18.5098592268355	18.5030109745883	18.9618972578355	18.6239263961217	18.3961439267259
P00492	NA	16.3198553881783	16.2196125855934	16.1650714062994	16.9308439502086	16.5005175630675	16.0917900874232
P23284	NA	18.4300211698827	19.0391182109902	18.8714091451196	14.3300451485707	18.6787848005923	18.4171703133618
P23284	NA	14.5753303277497	13.83146470253	14.503441741683	14.2815734304647	14.1087584535451	15.3551226192588
P38646	NA	16.6514967317895	17.1363728203397	16.8239551511079	17.2562443840394	17.3446351955589	16.7342319553146
P35579	NA	15.2398795608424	15.9149857128715	16.416184669482	15.087486399271	16.1350468277915	16.0053461507651
P50552	NA	14.8426244569321	14.6115161009532	15.431971769243	14.7169740977331	15.5222750996646	15.5535130089736
Q09666	NA	16.8808894822124	16.7680678010177	17.0713638910562	15.1607660049527	16.9620007851192	16.8451747342011
Q9NR45	NA	16.1186565387084	15.8588903999839	16.1468515219453	15.5476854991281	15.8645488423039	16.3259376914114
Q15084	NA	15.6626038072826	15.3350281244511	15.8057868620156	8.96072802098315	14.1984989413879	16.2788925334004
P35579	NA	16.1083114151663	16.2280021461999	16.3614848969662	12.3789096394306	15.6239780619165	16.9645217079855
P40227	NA	17.7792061437206	17.6384492584681	17.3319735238231	17.9999608133738	17.8350679340992	17.4194948525445
I3L0N3, P46459	NA	16.572203477767	16.3595029743536	16.5994992640212	16.5360090557751	16.4519491239356	16.4467575671632
O00299	NA	17.6480087040462	17.5510751566412	17.8866319100123	17.5048125723237	18.2644545085789	18.6009036639233
P11021	NA	17.1907278280492	16.886840781667	17.5109922224804	17.8618586579406	17.2795692223616	17.112373560621
A0A1W2PQ51, Q92841	NA	16.804190947227	16.678797436885	16.7476304268949	17.1851189447546	17.0049624804082	16.9624517686506
P23284	NA	18.4269122916454	18.5407423250901	18.4136120970175	18.1933822303109	18.4741982094804	18.1322351648584
P23284	NA	16.2196748729635	15.0603598255799	16.0839713055644	17.0523233162823	16.7528905783071	16.6340655649508
P26038	NA	15.2335166096093	14.2100839292783	15.3834512333472	10.0016485329147	15.3485338559837	15.639404666673
P26038	NA	16.515762627981	15.0879219157297	16.0245817509899	14.8295281920325	15.3570029985784	16.7963393452295
A0A0D9SF20, A0A0U1RRM4, A6NLN1, P26599	NA	16.7398744557286	18.0084347047488	18.3120475425552	17.9671319617757	18.2655562824044	17.8118238507835
Q12906	NA	17.0889880751579	16.6636459043051	16.5853851795286	16.9705222400766	16.7951837577944	16.8326445046558
Q04760	NA	18.9431591510849	19.0242637811608	18.9737013997085	19.6424320012369	19.3754159562881	18.9406373809814
Q8NBJ5	NA	15.8623345447909	16.5834940395873	16.0753805979955	16.5558646172507	15.9575011547078	16.4064891510825
O43175	NA	15.5560988590197	16.1444100507337	15.7097594761139	15.509084770052	15.3264126686387	15.8980595366476
F5H2F4, P11586	NA	15.3835265964888	16.1728585799803	15.9971606208731	16.6752819390709	16.1106343611591	15.3709732375939
O75396	NA	17.2981205921511	17.0357969205284	17.3040565410544	17.5340589622139	16.8826873430754	17.1569310780821
Q14697	NA	15.3790045315073	15.9052427786857	16.9715270750437	16.9433302453254	16.4676294114726	15.7821283133662
P00558	NA	18.6235226773042	18.6132744199932	18.6955372772815	19.3465187826711	19.2231054354243	18.3606427421119
P00558	NA	20.0963215799465	20.2291036986583	20.4897240599129	18.9768035090759	20.0365872934222	20.3170536120701
A0A075B6E2, P39019	NA	16.9604484304918	17.3363940208484	17.2129783266584	17.620939161194	16.8348004319491	17.1649179040005
Q12906	NA	17.0617423935585	17.4773638000865	17.2800628520255	17.3049285658292	17.4356563902903	17.1479566733687
P62805	NA	16.9915906598036	17.4581982154838	17.391435894306	16.9031383926761	17.4845149352252	18.6361645575459
A0A087WXU3, A0FGR8, H7BXI1	NA	16.2266420236028	16.3669068482937	16.2724949478792	16.254344843561	16.0906998429592	16.2954358350513
Q9Y490	NA	15.6522671436117	15.50018261106	15.3427886945575	15.8950337248474	16.2314718380693	15.8691740883771
Q7KZF4	NA	16.3577025969401	16.320340537652	16.371861790663	16.054506020606	16.5021126385583	16.6153064813881
Q15365	NA	17.6617129816358	16.7542129876708	16.4645667475244	15.8947537640946	16.9513036887321	16.4594524344211
A0A0A0MT22, P08575, X6R433	NA	15.8721145337432	15.6531670445055	15.0166276694436	16.378990975961	15.208248384865	14.6271790073094
P62701	NA	14.8986398155978	17.1328554448715	17.6999704881642	16.1177557581765	16.3495982864193	16.9777346447246
P13639	NA	18.918920670073	18.7429642421272	18.9869032828608	18.9018526625203	18.6769945345426	18.64425653412
A0A0A0MR02, P45880	NA	16.7726804559485	16.0918953021123	16.4607147164943	16.3400441302624	16.5580709993829	16.2029044402091
Q09666	NA	15.9191059306804	16.3509298816359	16.1736871284768	16.0107443175737	15.5608926004852	16.0244706489834
P60174	NA	19.6904503533428	18.654017129672	19.5488117522878	19.2950845564615	19.5586719030069	19.5042612723219
Q01518	NA	17.2237873453017	17.8135394036085	17.851795072869	15.0359896113239	17.2401707469153	17.9420969171192
Q07065	NA	16.0319593605868	16.0612014973805	16.3701881251882	16.4931122280379	16.0265236967103	16.6988537305339
Q9Y5L4	NA	15.9030857710603	16.0606231237272	16.0592192697884	15.9635298656736	16.024463631578	16.3001108748828
Q9BSJ8	NA	16.4635687445093	16.2487792315301	16.6860312632962	16.8367813035936	16.2980491441695	16.6168602715915
Q9Y3Z3	NA	16.0495711793619	16.257661224802	16.734876758919	14.8198795759958	16.0156289988063	15.998188097715
P38646	NA	18.1386697948098	18.4360088789216	18.499610194643	18.5613355598891	18.4407771435939	18.2954336857308
Q01518	NA	16.6802614772539	16.6509266304718	15.8177008768105	15.6795468439132	15.0874371918697	15.9692081181223
P62851	NA	16.0099520450623	15.6609097181818	15.8531798982733	14.6590382772041	15.4956137416079	16.0924469372163
P13667	NA	16.4224233441924	16.0029584667707	16.0545439330584	16.3215310818839	16.109002449842	16.3871396165951
P62701	NA	15.4156280918423	15.7289466722874	15.9343201021903	15.5662949611393	15.9059412900496	15.9083375734077
A0A0B4J1Z1, C9JAB2, Q16629	NA	16.2236817810767	16.0755595542539	16.4518468738775	15.8944160034067	16.166045875598	16.3284410038299
Q14566	NA	15.0773785884027	15.4606612680059	15.7182041348551	16.1520135476413	16.1740505751243	15.8703412283723
P35579	NA	19.1035574682701	19.2321313378154	18.9581468661955	18.8666934726451	19.15919012246	19.5730190231243
A0A087WVQ6, Q00610	NA	15.1108519999503	14.9663834068258	14.9936401977121	15.727711097314	15.6645057996655	15.1640851687449
P62906	NA	14.7357875898168	15.1969060651146	15.0590645716238	14.305556634076	14.5092228784119	15.9566550939399
P10809	NA	18.354760139213	17.4661744272863	18.5460778593498	17.6427686527033	18.4340584196074	18.468793094088
P11021	NA	19.264181616348	19.4388429088986	19.2948935961871	19.2565275045211	19.3671222580509	19.4133688234338
M0R261, O95336	NA	16.9121872852466	16.4604355460009	16.9310844675597	17.0289252469684	17.1573457953884	17.2063578086588
P00338	NA	19.4064604030037	19.3810637954222	19.2024335407799	18.919197972179	19.0099687049686	19.1246636494353
P60174	NA	18.5930974357786	18.6295144439133	18.4380279264448	19.0304136398316	18.0947334080999	18.6258815810217
K7ELW0, Q99497	NA	16.8473355706629	19.1058328345867	19.2780021944374	19.1308797587543	19.1244668714196	19.4970750111235
P30041	NA	15.7781570299172	16.0781770182638	15.8988084001149	16.8508471478635	15.6971097246836	15.408674561783
P25398	NA	17.3444093406195	17.3008994865917	17.1983610330835	18.1670811918224	18.0531481570116	17.6335533683749
P06733	NA	19.3063033941832	19.5477554013396	19.6945780485802	19.2809987990147	20.2672341284478	19.2372242016562
P30041	NA	13.7919490765617	15.0161238621731	14.5145140241592	17.002974386255	15.6445493671074	14.5688709665672
P00403	NA	15.9582850460774	16.1008617668303	15.7905103247175	16.3388993505573	16.4298231140169	15.5570876583014
E7ER27, P51659	NA	16.5245138493372	16.7136126585151	16.6212871481328	16.3976297738282	16.4427493684933	16.3834593200902
P09874	NA	17.5986394932721	17.4459742576572	17.4683442817644	18.3933735657457	17.8641054752402	18.36633477741
P50991	NA	17.0279433442855	17.1719711287994	17.4883866317877	17.3580601375549	16.9499485385439	17.5255890426934
P13796	NA	19.9261736263047	19.8503319488136	19.7976280975293	19.7951562269948	20.1696368455925	19.9436551279485
P11021	NA	17.7623295894371	17.7878619709621	17.636250042582	18.2497319809532	17.7493609551284	17.8970241055205
O75368	NA	16.9749140938671	16.8790007421212	16.6502151702475	16.9610854006806	17.3545440751735	17.4541848016158
Q5T123, Q9H299	NA	18.8802501351798	18.8381943262451	18.8607612971936	18.403258384835	18.393468358638	18.7311245991521
A0A0B4J1Z1, C9JAB2, Q16629	NA	14.740456204907	17.2645823632979	16.0015101034831	14.875975653396	15.1171903263551	17.7574618718344
P55072	NA	17.1459793630757	17.5674893924067	17.2958764406155	17.7618925671247	17.5348393961993	17.1523132915215
A0A1W2PQ51, Q92841	NA	15.4578022211274	15.6243189783617	15.9437350915991	15.9313476993798	16.0772225201087	15.7980933202427
P07814	NA	16.1550824202023	16.1981941761786	16.5474657104955	15.5378585777299	15.7730159404608	16.4411212698063
P0DN76, Q01081	NA	17.4609403615468	17.2981278442318	17.5135369562045	16.3530670927238	17.3039354114451	17.44936572765
P53396	NA	16.5533033698192	16.3967330678019	16.8467253225988	16.1830584096963	16.679765161678	16.6241797199145
P51991	NA	16.3507158420823	18.7015404835094	19.0825156041894	16.4509967624722	16.7849764423285	16.5990583594858
P45973	NA	16.0535405573638	16.1803070533414	15.9753551296275	16.1396774870438	16.2335217448172	16.4557167464855
P27824	NA	18.0056652363552	19.1089124311572	17.8303632477093	18.0189336723986	19.0447494516136	18.9809573226391
Q96AG4	NA	16.392050390037	16.3128444777229	16.176014726963	15.7083946883564	16.0953131727016	16.5116860139264
P37837	NA	18.2069120395721	17.8200555873785	17.8117528383989	17.9116926336111	18.5256592938518	17.3016800429078
A0A087WVQ6, Q00610	NA	15.291201434522	15.8793452749184	15.7033948254104	17.1914355440105	16.6652377287584	15.6550591847758
A0A0A0MRR7, P09234	NA	15.9084850572814	16.2993781074609	15.9159040376744	16.6493647785121	16.3355039306675	16.4231212578001
P17655	NA	14.6663284541144	14.7341796548877	14.4528546448184	15.2562991586185	15.4785760826854	15.3739098084187
Q01518	NA	18.265871170499	18.381572505423	18.0918687155101	19.599282901672	19.0184472483317	18.6838464593065
A0A0C4DGS1, P39656	NA	15.1751695714175	15.5613275587157	15.5620539575559	15.8334820563507	15.5766096321163	15.3773058289823
A2A274, Q99798	NA	15.8565501615697	15.8121000392348	15.8736726728111	16.029862899764	15.8552943857636	15.7041550566861
P18669	NA	19.3135215892627	18.8104020940124	19.1473180009637	18.4865024293173	19.1274817300254	19.4731767302521
P31949	NA	16.6574637049436	16.6500750083749	16.7774792511975	14.6042741799783	16.3856632700305	17.2457160579191
P10153	NA	16.3992528595748	15.915914861958	16.2774582829865	17.0609128035524	17.6024291111907	16.7088734685412
P22314	NA	16.5267876887366	16.5719821510993	16.9155366488977	16.9085451380776	17.2754207329878	17.0504581078537
Q14019	NA	16.9656851088559	16.9039956776543	16.5941817092874	17.9174210784614	17.771322422749	16.4795434713733
P06733	NA	18.6719561911844	18.842126745358	18.2427471805474	20.3678176867346	19.6898625657839	19.5879782384281
P49411	NA	15.2730592842419	15.5426895650385	14.7562084168629	16.3070998504253	15.7297743729436	15.8943692732645
P35579	NA	15.4098860390342	16.0574096671023	15.7387834715884	16.4381649188197	16.1837408745595	15.7392905595679
P62241, Q5JR95	NA	17.2056145461541	17.4644540241249	17.0815432756059	17.5467031300553	17.3336858034794	17.7280008011509
P55072	NA	15.6718164290967	15.9704052039307	15.9986008628064	16.7667600111077	16.5439752767997	16.0723780418606
P48735	NA	16.3836637061954	16.5252542788506	16.5406789416827	16.0885440322636	16.6706753473258	16.7620027339727
Q16658	NA	15.947548798138	15.2454424239981	16.1997352871588	15.9828491144044	16.0829541902739	15.3174365195098
P22314	NA	17.2463980700307	17.1462545036835	17.2504821690031	16.3230441900472	18.0292586996909	17.7564931725846
O15144	NA	18.132891197927	17.1844569696957	17.7844524316025	16.8854689973485	18.5408619046709	18.2337210919998
O95881	NA	17.6061524117828	17.2751700859836	17.6912025269567	17.0689246551981	17.1666639066901	17.2383621875924
P26038	NA	17.4982997426797	16.774744581179	18.3462293037529	18.431734613438	16.515913458797	18.6241569771974
P23246	NA	17.6819140530735	17.9817307477164	17.9936083542322	18.0277804946201	18.0871839166924	17.6531806999122
P0DN76, Q01081	NA	16.2647402612324	16.3256745188008	16.5006809379306	16.3169266157317	16.5774624902593	16.6613831066594
Q9UMX5	NA	15.6507790992115	15.8215108551599	15.7175868427363	15.4859618169479	16.08544078745	16.1786151681545
D6RA24, Q9NZF1	NA	17.5237916463789	17.2126721948632	17.4173805564311	18.103856041442	18.106746226202	17.9455656459491
A0A0J9YXZ5, P46940	NA	15.854611937994	16.0310724572751	15.6765326941312	17.1242468068682	15.8966622187236	16.035361818725
P13667	NA	15.0032570523014	15.3587646261205	15.3957103499336	16.4610519218927	16.0564113079434	15.11657556703
P06733	NA	18.3973390540119	18.1978019101607	18.5224234157858	15.4648505076648	18.4681969528087	18.3975488583366
P06733	NA	19.9953837956091	19.6246399001294	19.4458570872011	14.6777949318127	18.9940462397729	19.8342081641863
P51991	NA	16.5856018553502	16.9764765299687	15.3670329593039	15.2318861957284	16.1520695653367	17.4296777746182
P62995	NA	17.8233266224821	17.8510083647809	17.6068801031202	17.8905968872948	17.8953884791051	17.9639475187745
P13010	NA	18.058741557109	17.8950307027897	17.7055258610377	18.352196908397	18.3318227747956	17.602589947871
H0Y8G5, H0YA96, Q14103	NA	14.3658928066095	16.4452157472788	15.0235399839153	17.0220247731154	17.2656596047684	17.5494424561304
P05023	NA	14.9002895336191	15.094134905873	15.1984750495081	15.0616318346869	15.2441563495319	15.2501414550973
P51991	NA	15.8083740571236	15.1310787612357	15.8656285589191	15.8872582171905	16.0370615925394	15.9448543083331
P08238	NA	19.7656078235659	19.8694918098898	19.7692291133616	18.1471854024315	20.2006210929219	19.7888371558282
P06733	NA	22.1571428779946	21.7505870746432	21.90166585244	22.2062035517369	21.8072416168262	21.8394415401494
P35579	NA	15.9209797280046	16.166126111302	15.7379526640746	8.05368949979161	15.8991415260563	16.5914563361179
P31948	NA	15.7200843556072	15.7800003825086	16.0479066864768	14.5976131317086	15.6627845015213	16.4145107306352
P05455	NA	17.0178736042058	17.0127156080391	17.3826211157311	15.9392614112735	17.1627253075002	17.1533498435409
Q16658	NA	17.5063905960358	16.7007540183822	17.3557492201324	15.0143767689342	16.2046466518543	16.4454184759591
P13639	NA	15.4315023862615	15.5937140821595	15.1450672578787	14.2549014798387	14.7253196250818	15.639877795218
P61981	NA	15.423687008676	15.4505835483582	14.8875797705937	17.5513838637593	16.4187332795557	15.6463893541601
Q16658	NA	17.4142954830801	16.1571818764827	17.6735781240487	18.3500700422435	17.734527867631	17.7360384476958
J3KQ32, Q9NTK5	NA	15.1000616568307	15.8055492506454	15.1412217634673	16.7021649639066	15.8164075565063	15.302156030329
P84095	NA	16.2683265243493	16.0796326722512	16.3391461716942	15.4225053954983	16.0234472218045	16.2933828351211
P31946	NA	16.0096413455029	16.447753667199	16.2823509868069	17.4686087486949	17.2066423959704	15.2534885388463
P46777	NA	16.6168301202314	16.5748646746651	17.1051436128965	16.305876675277	17.1754345505056	17.0049738867599
M0R0F0, M0R0R2, P46782	NA	17.2417685313248	16.9392435497637	15.7645677589052	17.188035057247	10.2990699637115	17.4115826788307
P31946	NA	15.9666723232175	16.0101184807359	15.8787158186715	14.8312068283198	16.1988350091724	16.768057974485
O00299	NA	17.6443795660882	18.3015802384991	18.2814160846902	17.2491391159869	17.123955225764	19.0420059985912
Q16658	NA	17.3378433514578	17.8234625508523	17.6188626093905	18.4694745770581	17.6818810017303	17.3127636983151
B3KQV6, C9J9C1, P30153	NA	15.4319953299907	16.7973632546968	15.4026611056607	15.552070459452	15.5465373220873	16.1056703115386
Q99832	NA	17.4934515194645	17.4103160991991	17.5576173334104	17.5144670141546	17.7315588652865	17.3142797288383
P50552	NA	14.5110878167407	14.1517102176083	15.0248752088586	15.2809031621341	15.5651030496784	15.4229622701403
P13796	NA	17.4188787058914	17.0601481423775	17.4797466841772	18.4881178174738	18.5134953732228	17.0481734516
H0Y653, H0YDU4, O00567	NA	14.6101640762345	15.0614110940133	14.9735933647488	15.4391835838574	15.5153351336408	15.2473571498069
Q08211	NA	17.0108742393881	17.2589494589938	17.4441448726432	18.2086118371197	17.9690661705197	17.1980076275131
P21796	NA	18.6175976456288	18.8190340021991	18.2991596027828	18.6779726538766	18.5453381093905	18.0893146738609
Q08211	NA	15.9528635823162	17.0781699118614	15.4761054971714	16.9171146099744	16.5033246163866	15.9219520863649
A0A0A0MR02, P45880	NA	16.9586670754286	17.1728602200977	17.3131363403459	17.0954633967425	17.3535760402244	16.6817682919456
P51858	NA	18.5216879877428	18.8465609816344	18.4255180799371	17.0499400249088	16.4650770102278	16.8317975915361
